# 3D Systems, Inc.
# New Model
-54.6306036 -18.8079104 -87.4205381
-55.0229363 -9.0253027 -84.4829753
-55.1271848 -11.0115074 -85.5747089
-55.1708899 -9.6520744 -84.8116875
-55.1411882 -14.1223632 -86.6563991
-55.1294796 -14.6081718 -86.7732838
-55.0177172 -10.2142021 -85.2089301
-55.0769866 -13.1066618 -86.3903686
-54.8027381 -13.7132937 -86.6438672
-55.2569516 -7.6100044 -83.1748769
-55.0469756 -7.7714617 -83.4815279
-55.2166291 -12.0532997 -85.9969854
-54.9827963 -11.5706930 -85.8973637
-54.9918227 -16.2486229 -87.0729312
-54.6436533 -17.1305817 -87.2941986
-54.8800826 -12.4648483 -86.2612799
-54.9387857 -7.3188683 -83.1260905
-55.0528541 -15.4294744 -86.9453251
-54.6533354 -11.1926468 -85.8606249
-54.4414744 -10.5985962 -85.6534243
-54.7921024 -11.9541753 -86.1223042
-55.0828576 -14.9907945 -86.8684351
-54.6233840 -9.5229289 -85.0121751
-54.7668524 -14.2792622 -86.8031085
-54.5224957 -11.6078677 -86.0827044
-54.6861291 -7.4809757 -83.4764391
-54.4032380 -7.0578549 -83.2564235
-54.6289235 -7.8410637 -83.8253573
-54.4487350 -9.9904537 -85.3525177
-54.4050224 -8.3342036 -84.3339786
-54.3440841 -8.9314440 -84.7860351
-54.6345301 -14.8676019 -86.9602263
-54.3359816 -13.0220987 -86.5674093
-54.3086007 -12.1097406 -86.3133147
-54.3570705 -17.7379008 -87.4558836
-54.2311855 -18.2732735 -87.5242427
-54.4021875 -15.6343263 -87.1540979
-54.1062765 -14.0860770 -86.8882760
-54.3674864 -7.4472958 -83.6591125
-54.0927872 -7.6871943 -84.0173960
-54.1816317 -16.4002553 -87.3261094
-54.1318767 -11.2141576 -86.0364214
-54.0668294 -17.4188856 -87.4961242
-53.9604835 -16.9835966 -87.4616504
-54.1440509 -9.6273739 -85.2825046
-54.1150793 -9.2689050 -85.0958079
-54.2012826 -11.6502224 -86.1959755
-53.8848527 -15.0286471 -87.1393904
-53.9484993 -10.0226598 -85.5536610
-53.9341904 -8.5496102 -84.7271159
-53.8719557 -8.9336298 -84.9972144
-56.2070012 -5.7780002 -79.1120008
-54.8833981 -5.0510238 -79.7578320
-55.0843179 -5.4130261 -80.1943839
-54.9998395 -4.8840810 -79.0489465
-54.6052009 -4.4134711 -78.1763569
-55.1650003 -4.4749998 -76.2699991
-54.7224507 -4.5093801 -78.2234743
-55.0593659 -4.6621496 -77.6984766
-54.4913746 -5.1026437 -80.5298090
-54.6178296 -5.4983436 -81.0784847
-54.2452745 -4.3735839 -79.1548565
-54.2934351 -6.2052314 -82.3851526
-54.1506708 -6.5307417 -82.8823447
-53.4720831 -3.6596982 -78.4644112
-53.4749925 -3.4613914 -77.0421401
-53.9318211 -3.8965798 -77.8580904
-54.7810346 -4.2787082 -76.6500682
-54.3922111 -4.1486179 -77.4483755
-54.0264584 -4.5222538 -79.9921826
-54.3788560 -5.5358890 -81.4055353
-54.2141907 -5.1813996 -81.0220838
-53.3788502 -3.8770374 -79.4920251
-54.2363301 -5.6833210 -81.7419142
-54.2058125 -5.8959993 -82.0601732
-53.7390225 -36.5243070 -84.1159672
-53.5908863 -34.9543206 -83.7056786
-53.3026606 -37.6656428 -84.3138024
-53.3465929 -37.0673090 -84.1672495
-52.7428277 -38.5494009 -84.4299868
-52.7999625 -39.5433009 -84.8535672
-52.4070002 -40.7159999 -85.2579996
-53.4436516 -35.9217897 -83.9421526
-53.2300957 -35.3547931 -83.7843120
-53.0912243 -34.8367952 -83.6314335
-53.0214682 -36.5251563 -84.0097517
