# 3D Systems, Inc.
# New Model
-57.9761975 -15.1069276 -89.4547328
-57.9373352 -13.9615173 -89.2631933
-57.9302497 -22.1307464 -88.6316374
-57.9053052 -17.8071968 -89.7859782
-57.8876957 -20.4832051 -89.5590112
-57.8584634 -23.3387984 -87.5367448
-57.7942245 -21.2027598 -89.3852338
-57.7935651 -20.8706632 -89.5266160
-57.7475801 -19.4745678 -89.8293108
-57.7111430 -24.0105428 -87.0765597
-57.6942787 -23.6810669 -87.2752145
-57.6537326 -18.7935252 -89.9370164
-57.5999729 -20.1227441 -89.8270383
-57.5604588 -18.1598850 -89.9917334
-57.5274080 -17.4780134 -89.9769515
-57.4851148 -21.7651352 -89.3444568
-57.4710555 -20.6793211 -89.8104161
-57.4641377 -16.6885387 -89.9414793
-57.4102364 -22.7242187 -88.0629942
-57.3599190 -21.2726891 -89.7343159
-57.3168695 -13.6821019 -89.6093100
-57.3135018 -19.1366952 -90.0959074
-57.3106669 -14.3034114 -89.7500068
-57.2087690 -23.6210097 -87.1655568
-57.2059415 -19.6911991 -90.1030079
-57.1799539 -15.7369375 -90.0013149
-57.1730696 -18.5763631 -90.1802331
-57.1595021 -22.3620478 -88.8862163
-57.1363121 -22.2124271 -89.3721879
-57.1287684 -14.9067212 -89.9538323
-57.1038686 -20.3340072 -90.0911912
-57.0973083 -23.1220480 -87.5011310
-57.0912957 -17.9194398 -90.2118981
-57.0686013 -21.8691751 -89.7473395
-56.9969229 -20.9541637 -90.0610164
-56.9842719 -17.2757991 -90.2346969
-56.9481775 -13.2545820 -89.7042751
-56.9024980 -21.5086564 -90.0070518
-56.8443537 -13.8217611 -89.9111927
-56.7982979 -22.3336667 -89.7790119
-56.7467995 -19.1251580 -90.3410614
-56.7154288 -14.4000221 -90.0968015
-56.6932112 -22.7234717 -89.6100402
-56.6871762 -19.9187063 -90.3252363
-56.6584952 -17.7090988 -90.3897062
-56.6499755 -16.5975317 -90.3261751
-56.6294156 -18.3011647 -90.4053450
-56.6213168 -20.5894914 -90.3053209
-56.5970726 -23.7835906 -86.8284926
-60.9869994 -12.7240000 -86.5089968
-60.2278188 -12.9237836 -87.1654600
-60.1813085 -12.2853899 -86.9607180
-59.8380007 -11.1050000 -86.7609978
-59.7329997 -7.3290002 -84.3079984
-59.6730150 -12.3787532 -87.4006301
-59.6019998 -8.7440005 -85.6849998
-59.4410002 -6.2469998 -83.5060030
-59.3495555 -9.7342925 -86.5200311
-59.2649579 -11.6913440 -87.4733329
-59.1728650 -12.9208574 -88.0054459
-59.1443479 -12.2301765 -87.7772942
-59.0933487 -7.7304589 -85.5075344
-58.9918867 -10.0775482 -87.0496035
-58.9035712 -10.9642353 -87.4999464
-58.8994361 -8.2091000 -86.1122459
-58.8374585 -6.2564872 -84.4466537
-58.8372685 -8.9870784 -86.6452679
-58.7246343 -11.6841588 -87.9160091
-58.6541854 -12.3747578 -88.2259756
-58.6395971 -5.6002936 -83.9494765
-58.6327687 -5.1742825 -83.3081901
-58.6326048 -6.8617892 -85.3524730
-58.5223958 -7.5262054 -86.0629082
-58.4398620 -9.4477478 -87.2829780
-58.3622083 -10.1659782 -87.6605734
-58.3480112 -8.0821309 -86.6366178
-58.1836663 -6.0249725 -85.1394981
-58.1124723 -12.4579584 -88.6825100
-58.1118800 -10.9772542 -88.1488770
-58.1030250 -6.9474662 -86.1074626
-58.1019595 -5.4380614 -84.5906511
-58.0201037 -11.8316617 -88.5132179
-57.9950139 -8.6136218 -87.2800872
-57.9785369 -4.8495587 -83.9967281
-57.9345599 -7.3774392 -86.6105407
-57.8952469 -12.7446791 -88.9489949
-57.8303039 -9.3936073 -87.7972916
-57.7797443 -7.8332964 -87.0584846
-57.7223897 -6.2466683 -85.9384388
-57.6699302 -10.1193804 -88.2005841
-57.6101542 -3.8626783 -82.9240084
-57.6018691 -6.7822249 -86.5268633
-57.5715788 -11.3472594 -88.6563510
-57.5707592 -13.1130284 -89.2815292
-57.5380698 -4.0404415 -83.4514275
-57.5092137 -12.3675819 -89.0682265
-57.4618205 -4.2825211 -84.0361044
-57.4035756 -5.3387536 -85.4347497
-57.3862717 -7.9895649 -87.5028595
-57.2898574 -4.5475680 -84.6664682
-57.2640076 -10.7489387 -88.6618495
-57.2538041 -11.7699429 -88.9955312
-57.1906902 -8.6306352 -87.9698172
-57.1686663 -7.1607404 -87.1976689
-57.1655557 -9.4530061 -88.3246586
-57.0727363 -11.3280341 -88.9485404
-57.0653938 -10.0582018 -88.5927975
-57.0540018 -2.8540001 -82.1089968
-57.0500307 -3.3941939 -83.2245797
-57.0267476 -12.7214836 -89.4906446
