# 3D Systems, Inc.
# New Model
-55.9888519 -16.9354193 -82.3484287
-55.8231734 -18.6828058 -81.8644240
-55.9602529 -19.0309715 -81.9059163
-55.7715967 -18.2066336 -81.8337873
-55.5588566 -17.4590889 -81.7249194
-55.6141809 -17.9063939 -81.7533210
-56.1813638 -16.7003367 -83.4735855
-56.0566075 -16.5011603 -82.7642158
-56.1027415 -17.6572781 -83.5550725
-55.8755547 -18.0409160 -83.7681144
-56.1589375 -17.2474869 -83.6387351
-55.5392914 -19.8324658 -82.3165253
-55.4003119 -20.3075223 -82.5772434
45.4529971 -17.5917000 -28.3616856
-55.6731559 -19.5425637 -83.4188014
-55.2574508 -20.3123745 -83.9307234
-55.4603338 -19.9175663 -83.5103840
-55.5673577 -18.7549945 -85.1961598
-55.7040609 -18.3692332 -84.7971886
-55.5035360 -19.3866882 -85.7554004
-55.3746708 -19.1333015 -85.4673013
-55.7502955 -16.5994409 -81.9971338
-55.4575287 -16.7901851 -81.6607103
-55.9030473 -16.3812991 -82.3130906
-40.4915996 -22.1904796 87.2414187
-39.9906002 -22.3148149 87.3539895
-40.1111580 -21.8679179 86.8664309
-40.4119343 -22.4906895 87.5495002
-40.6504497 -21.8362156 86.9090408
-40.9777015 -22.0574532 87.2943923
-40.8206321 -22.4249493 87.6037031
-46.7204154 -7.0307525 -72.3117441
-46.1764187 -7.4491100 -72.4904537
-46.4497283 -6.7618042 -72.7842599
-39.6788754 -22.0067892 87.0507583
-39.4565836 -22.2376734 87.3835608
-39.6717377 -22.6354524 87.7919644
-40.1623212 -22.6531308 87.7207071
-40.4352620 -21.5959605 86.6223350
-39.5380370 -21.6008723 86.6818652
-40.0710143 -21.3626325 86.3920227
-40.6832173 -22.0932141 93.7593654
-40.2602628 -22.7025412 94.0397158
-40.2211063 -22.2788565 93.2431445
-40.7007076 -22.2834181 94.2105353
-40.7338552 -22.4863235 94.5911407
-40.4807441 -22.9101609 94.7745964
-39.9469063 -22.7334145 93.4041440
-40.1069894 -23.2587326 94.5902392
-39.8344584 -23.2932772 94.0891579
-39.8339592 -23.0408385 93.6528146
-40.8718586 -22.0742971 94.1433460
-41.2094072 -21.7649695 93.4041068
-41.1460474 -21.8587946 94.0950289
-40.6768993 -21.9005588 93.1599587
-41.0400182 -22.1100114 94.4899544
21.8346342 84.1868296 30.1120467
22.3744567 84.0374604 30.0396215
21.8884293 84.4872445 29.7224242
22.4569160 83.7021917 30.3838123
22.0310502 83.8053077 30.4642729
22.8528604 83.5811049 30.3141251
22.5627422 84.4998509 29.3968152
22.9524896 83.9661509 29.8470240
21.3047620 84.4819546 29.9863052
21.5506479 84.1036066 30.3369723
22.5408878 83.3645388 30.6981727
-55.1704317 -25.5193114 -81.2249407
-55.0656505 -25.1116864 -81.2970549
-54.9571365 -25.5700480 -81.1252818
-54.4897653 -25.4674312 -80.9611678
-54.2510152 -26.2691062 -80.6709975
-53.8740009 -27.4279993 -80.3999975
-55.5338599 -18.5658485 -83.7134570
-55.7478666 -18.1221515 -84.4336376
-55.3131662 -18.6573062 -84.8063827
-55.3063713 -18.4845310 -84.2883512
-55.0369918 -19.0482736 -85.0949287
-56.0778156 -17.4908098 -83.9363113
-56.1926812 -17.0305744 -83.9267969
-56.3099682 -16.5691748 -84.1715708
-55.7842776 -19.1372465 -81.8734840
-55.5086285 -19.3055701 -81.9623023
-55.3771108 -19.8957250 -82.8083605
-55.3263649 -19.4029100 -82.4660808
-55.2715845 -24.1003595 -81.6329941
-55.0016910 -24.5484076 -81.4579949
-55.6460395 -18.1859806 -84.0867385
-55.4770418 -18.2755999 -81.7256942
-55.5123836 -18.8242812 -81.8128884
-40.2861647 -25.6597605 95.4451635
-39.9000421 -25.6314371 95.3842178
-40.1786640 -25.1820534 95.4741538
-39.7734754 -26.1657555 95.2783301
-40.2073599 -26.0690041 95.3951776
-39.5275317 -25.7573836 95.2655226
-39.8329347 -25.2555497 95.3965783
-39.5100713 -25.3205970 95.2575505
-40.6059586 -25.4775789 95.4335108
-40.5314155 -25.9282347 95.3696445
-40.1512720 -26.5329909 95.2930674
-39.8289301 -26.5980698 95.2336118
-39.5448320 -26.4777225 95.1651335
-39.2697006 -26.0811485 95.1004848
-55.1332682 -23.5685371 -81.7723200
-55.3670153 -22.9608696 -81.8742961
-55.5042177 -19.0618746 -83.4345222
-55.1001243 -18.7874846 -83.7389827
-54.9674034 -21.4367397 -86.1605927
-55.2145094 -21.6598548 -85.9526172
-55.3722009 -17.7740399 -81.6387683
-55.1754907 -17.2515884 -81.5206468
-54.9330153 -20.6518844 -86.2621367
-54.7490381 -21.0897550 -86.2614959
-55.9160188 -19.1826783 -82.9661265
-55.8882691 -19.2074906 -82.9789937
-55.9160858 -19.1884190 -82.9565302
-55.9173040 -19.1830229 -82.9607844
-55.6990877 -19.3811338 -83.0832720
-55.9222512 -19.1621855 -82.9880834
45.3813188 -18.4063558 -26.9500092
-55.2197844 -19.8069215 -85.9299377
-54.7995903 -21.3722009 -85.2183625
-55.1098473 -20.8640844 -84.6553966
-54.8295453 -21.1212970 -84.8451927
-54.7019169 -21.6236413 -85.5692029
45.3979634 -19.0887600 -17.4453836
45.4427972 -19.7343510 -17.6966134
45.6126183 -19.0136805 -18.2047393
-55.0972559 -22.5830227 -82.0820183
-55.0285466 -22.0995788 -82.3249072
-54.9906678 -20.2393234 -86.1431658
-55.1827364 -20.5877982 -84.3139365
45.7621515 -18.5242482 -18.7952314
45.7249507 -18.2472095 -18.3188375
-55.0400168 -20.5841586 -84.1439739
-54.8210256 -20.8656453 -84.3654945
45.1907888 -19.2522630 -26.3950750
45.1800525 -19.8794696 -26.4084078
45.0688824 -19.5797868 -27.0455088
45.1389104 -20.2162378 -27.0477850
-55.3552918 -19.9827757 -83.1880271
45.1096967 -19.1985983 -26.8827863
-46.4087650 1.4481478 86.6620392
-46.1961702 1.6448213 86.8417397
-46.3493206 1.5963517 87.0369375
-55.3149134 -21.2045554 -82.4095756
-55.1411137 -20.8985619 -82.8367844
-54.9738854 -21.6080248 -82.6417953
-55.2106462 -18.5487065 -81.7307457
-54.9637489 -17.9637522 -81.5929994
-55.2176051 -18.9741682 -81.9457695
45.6824750 -17.8846791 -17.7775584
45.5744788 -18.5355116 -17.8079326
-54.9316891 -20.6078850 -83.9604065
-55.1108457 -20.3718394 -83.5345313
-55.2056991 -20.3934293 -83.0515623
-54.9389534 -19.5390433 -85.5736434
37.4854617 -24.1154637 -43.1582294
37.2451544 -24.1273809 -43.4456244
37.3221040 -23.6857142 -43.0526212
37.6127511 -24.5564952 -43.2391465
37.6959816 -24.0717232 -42.8662524
36.9328670 -23.6434545 -43.5054936
36.8649028 -24.0967702 -43.8749716
37.1531844 -24.6496908 -43.8054278
36.5060531 -23.6456823 -44.0046079
36.5949087 -23.1057685 -43.5024872
36.9800664 -23.2539605 -43.1381240
-54.8836961 -23.1077727 -81.9924697
-54.7039211 -24.8921718 -81.2540948
-54.9895577 -18.7869649 -84.6176147
-54.7938980 -18.7998451 -84.2051804
-55.2980527 -19.1111322 -83.2052454
-54.6532162 -18.9096685 -83.6514309
-55.1943220 -19.1561989 -82.7712044
-54.5472428 -18.9719144 -83.0132067
-54.7906868 -24.0993071 -81.5932080
-54.6068177 -24.5117750 -81.3872591
-54.6543263 -20.0682301 -85.8794227
-32.4950069 2.1467416 -67.0646951
-32.5078182 2.7790116 -66.9980049
-31.9193453 2.1761563 -67.0122057
-32.9994746 2.9084499 -67.0510754
-32.8900889 3.3267061 -67.0746118
-31.7262262 2.8711313 -66.8615922
-32.3117450 3.5517968 -66.9501126
-33.1888907 2.3319279 -67.0765117
-32.7210799 1.7788004 -67.1362132
-32.1998335 1.6095793 -67.1641156
-33.3857164 3.1281973 -67.1498775
-33.9090638 1.6591366 -67.1257004
-33.1554860 1.5166227 -67.1820939
-33.7978788 2.2505410 -67.0826286
-33.8215642 2.6872109 -67.1114773
-54.5086749 -19.4780529 -85.1927251
-54.6459146 -19.0759189 -84.7027078
-54.5053929 -23.6283373 -81.8613172
-54.8071228 -18.5819119 -81.8530247
-54.7711104 -18.9135652 -82.3828280
-54.6590760 -17.1998441 -81.4040899
-54.4757172 -18.1632303 -81.7105547
-54.4274598 -17.7020058 -81.5294906
-54.7369495 -21.7336509 -85.9550387
-54.4195138 -21.3740785 -86.2089694
-54.5046292 -21.6823034 -86.0426351
-54.4114299 -21.5665959 -86.1265287
-54.9016334 -16.7534817 -81.3790485
-55.1866367 -16.8031566 -81.4718753
-54.4758514 -20.9243540 -86.2463415
-54.7090396 -20.4666536 -86.2119049
-54.3814041 -20.6320509 -86.1307010
-54.3491617 -21.1605430 -86.2289295
-54.9158044 -20.7466763 -83.3754763
-54.6912625 -21.4483682 -83.1164792
-54.7289401 -21.0868586 -83.3355039
-54.3361008 -21.5577465 -85.0589052
-54.2349480 -21.8565445 -85.8663544
-54.0225282 -21.9035968 -85.4013190
-54.7184274 -22.5693453 -82.3564455
-54.7788106 -22.8318293 -82.1647346
-54.5930602 -21.3179644 -84.9574953
-54.3547347 -19.8985543 -85.5480731
-54.6519011 -22.1832395 -82.6655775
-54.1598052 -18.4456501 -82.0745528
-54.5759276 -21.8814686 -82.9651207
-54.6098948 -20.3521643 -86.1016437
-39.6338888 -0.4160067 -67.8647086
-40.1647389 -0.8226901 -68.0236369
-40.2176082 -0.4880585 -68.3365017
-39.8867391 -1.0030154 -67.7217618
-39.8279913 0.0279141 -68.3935583
-39.3374600 0.1667181 -67.9392815
-39.1560271 -0.9744829 -67.3189461
-38.7856998 0.2266190 -67.3922449
-40.6650640 -0.9340000 -68.3498681
-40.3940380 -1.2414926 -67.8982064
-40.2308851 -0.2069212 -68.6324090
-40.1645862 0.1380029 -68.9404309
-39.7041291 0.6512397 -68.9128190
-39.3027440 0.5912971 -68.2480857
-54.5227751 -21.0699420 -83.7678462
-54.8041165 -20.7175724 -83.7371945
-54.3741882 -21.4492027 -83.5586339
-54.2769618 -21.8767840 -83.3565295
-54.4239767 -23.0756328 -82.2819993
-54.3800592 -20.3704145 -85.9867036
-54.1216843 -20.3004163 -85.7850462
-32.1207941 -22.5640144 88.3688033
-31.6813663 -22.7361470 88.1253183
-31.9299027 -22.1015085 87.9965201
-31.5847024 -23.1269579 88.2405490
-32.0405886 -23.0712462 88.5655284
-31.1854593 -23.0844095 87.8636986
-31.4335562 -22.4742759 87.7901912
-32.6376073 -22.6258822 88.7743309
-32.4545763 -22.2305115 88.4404480
-31.5665677 -23.6879382 88.4574652
-24.8816162 -13.6025669 -67.6253587
-24.4316980 -13.2988198 -67.6186830
-24.4747289 -13.9213335 -67.7090436
-24.9375924 -12.9885133 -67.5456971
-25.3689792 -13.5209747 -67.6139295
-25.1258481 -13.8025992 -67.6442161
-24.9245800 -13.9795672 -67.6826090
-24.7676354 -12.3965368 -67.4821958
-25.2139438 -12.4338185 -67.4667284
-24.3820753 -12.6587013 -67.5448105
-24.9949489 -11.8920524 -67.4212798
-24.3574586 -11.9354408 -67.4715266
-54.1852675 -24.2000092 -81.4728811
-53.9909378 -25.8809775 -80.5913359
-54.2999841 -24.7880165 -81.1626539
-53.9551228 -25.4367515 -80.6828216
-54.0146604 -25.0690244 -80.8800906
-53.7820570 -26.3977218 -80.4244354
-53.3272624 -26.6681332 -80.2414417
-52.5527559 -27.1201581 -80.0729617
-51.9360006 -28.5490006 -80.1410004
-52.2895157 -27.9189870 -80.1285207
-52.6066422 -27.7660452 -80.1751837
-54.0907346 -18.7906232 -82.5989395
-54.3095097 -19.0826003 -84.2258856
-54.1852862 -19.4763616 -84.8497301
-54.0209003 -19.0576520 -83.6270601
-53.7374318 -18.9562608 -83.0224901
-53.9661199 -19.9052710 -85.2572098
-53.7296645 -26.0195863 -80.4272369
-53.6484122 -25.6861411 -80.4563165
-53.4387417 -26.1079744 -80.2970082
-54.2710014 -22.2831722 -83.0602497
-54.3392487 -22.6475764 -82.6893449
-23.9370000 -12.9516274 -67.6239952
-23.9944886 -13.5670276 -67.7021518
-54.6493419 -20.8918955 -84.0316340
-44.3792790 -11.4837568 88.6024237
-44.2591868 -11.8578002 88.6609778
-44.2973673 -11.2657566 88.4141326
-54.0165864 -17.8721566 -81.6929787
-53.9772026 -17.2095615 -81.4452767
-54.3872453 -16.6584123 -81.3153237
-54.6637066 -16.8057550 -81.3360736
-54.1909747 -21.7206124 -86.0271975
-53.7792407 -22.0111534 -85.6157392
-53.8486391 -21.8292829 -85.8641267
-54.0317483 -21.5599276 -86.0475227
-54.1110225 -21.3134177 -86.1450136
-53.5525121 -18.6338481 -82.4357048
-53.3802547 -18.0542376 -81.9060057
-53.9169759 -23.7984080 -81.8528980
-54.0936589 -23.4887209 -82.1611881
-53.7293144 -24.5697368 -81.0319409
