# 3D Systems, Inc.
# New Model
-62.6254529 -11.9813979 95.0066820
-62.7956167 -8.7206336 98.4605476
-62.9256144 -8.5156439 98.6709744
-62.8186613 -7.8865206 99.5393693
-62.4692664 -11.3019906 94.7884321
-62.5591427 -9.9820122 94.4100171
-62.0949902 -13.4612154 95.0210318
-62.2688718 -12.7102416 94.9730724
-62.4442846 -8.9367907 94.0311775
-62.3858720 -9.4595756 94.1627175
-62.7729967 -8.4920004 96.8839973
-62.3613819 -9.0840161 98.2796699
-62.1866360 -9.2064235 97.5746661
-62.2819997 -8.9450004 96.8779996
-62.6317263 -8.6281262 98.9950150
-62.5562593 -8.2634287 93.8991979
-62.3174012 -8.6497087 99.5306894
-62.5155047 -8.0970675 96.8734324
-62.2089989 -8.6070001 96.7739969
-62.2600019 -8.9498609 99.0564898
-62.5469014 -7.9739532 99.8423025
-62.4289624 -7.6565999 96.9690233
-62.6676753 -7.1384888 100.0029445
-62.8807843 -7.0226938 99.8503491
-61.9783700 -7.2763679 100.2532393
-62.1569306 -8.0361962 100.1509279
-62.1202029 -7.7269790 93.7283933
-62.5886396 -6.9672689 93.7337503
-62.4864660 -6.5369462 100.0004336
-62.3127855 -10.6751015 94.5318639
-62.0599389 -11.7324898 94.6999192
-61.9072132 -11.2156998 94.4955572
-62.0510392 -12.2081507 94.7946683
38.0729735 -3.2734699 26.4965706
38.2880755 -4.1501345 26.4108628
38.0644687 -3.6197577 25.7832352
-61.9804822 -8.0023259 96.9161466
-61.9598590 -7.2023962 97.2784460
-61.9903207 -9.7750183 94.0946192
-62.0150976 -10.2540106 94.2521617
-61.6335124 -13.0708367 94.7911665
-61.6159663 -12.5328731 94.6734920
-61.8413389 -9.4508193 98.1305316
-61.7112443 -9.5355725 98.6598879
-61.7493577 -9.3726721 96.9372690
-61.6043843 -9.6026249 97.7730677
-61.5734048 -9.5840720 97.2489417
-61.6987981 -8.6733568 93.7417448
-61.6267249 -9.0880077 99.7241214
-61.7226809 -9.4273500 99.0993977
-61.9936846 -9.2745069 93.9636827
-60.9170012 -9.6009998 96.1870030
-68.6699972 2.6730001 -95.1870009
-67.9544732 2.6409291 -95.4929888
-67.8879991 1.7880000 -95.8229974
-68.4230030 3.2449975 -95.1086804
-69.3020001 3.6350000 -94.9169993
-67.5428882 2.2646668 -95.8761945
-67.2087073 2.7238983 -95.7481936
-67.7733198 3.1674739 -95.3198150
-67.2851056 1.6816882 -96.2326601
-67.5629973 0.7990000 -95.8539993
-67.8389966 -0.5510000 -93.8189998
-67.7369982 0.0850000 -94.4230035
-67.4772635 0.0630625 -93.6193988
-67.6027834 -1.3215797 -92.9354131
-67.6570013 -2.1170001 -93.0450037
-67.4877390 -0.5149035 -93.0382758
-67.4633905 0.3780750 -94.4526047
-67.4640909 -2.0760153 -92.7097201
-67.3206002 -0.8670559 -92.4885347
-67.3956499 -1.5554274 -92.4776644
-67.2258735 -2.8246858 -92.6520526
-67.3379973 -3.6760001 -93.0970013
-66.9644549 0.5946655 -95.0142667
-67.0996308 0.6841401 -93.7112346
-67.0410097 0.6886040 -94.3886191
-67.0763701 2.2525995 -96.1243138
-66.9824257 0.9992800 -96.4485779
-66.8300465 0.4536922 -95.9291533
-67.2816411 -0.0154066 -93.0342376
-66.9734031 -0.1148771 -92.5943255
-67.1352819 -2.1986139 -92.3093930
-66.9847354 0.4416063 -92.9853544
-66.6024089 1.9017280 -96.5159759
-66.8865591 1.5642171 -96.5540111
-67.1247095 -1.4036942 -92.2256634
-67.0099035 -3.6746718 -92.7704945
-66.9704527 -4.2638411 -92.9939821
-66.8070018 -5.3140000 -93.2329968
-66.9883341 -0.7544364 -92.2711492
