# 3D Systems, Inc.
# New Model
-64.8284182 -7.1447273 -84.7080946
-64.4796640 -9.5199412 -83.8014334
-64.8263022 -1.6447211 -87.2595906
-64.6910295 -7.6694135 -84.5933929
-64.5113513 -4.1275173 -85.3763521
-64.6398589 -3.0486002 -86.1275122
-64.5251721 -2.7251130 -86.3467976
-64.5999834 0.0954569 -88.2800445
-64.4886494 -0.2061177 -88.1008282
-64.5262972 0.5253094 -88.4595513
-65.0233850 0.8287912 -88.6922330
-64.4830242 -8.9508267 -84.1352493
-64.4738972 -3.2030363 -85.9258324
-64.3899292 -3.7453959 -85.5163559
-64.1869009 -3.3329623 -85.6805220
-64.5629093 -5.9872335 -84.8410651
-64.3281341 -0.8601879 -87.6338854
-64.3691495 -1.3033774 -87.3551741
-64.4120798 -6.6709160 -84.6991017
-64.1942024 -0.4125253 -87.8722444
-64.2165467 -2.9202295 -86.0360190
-64.2833039 -2.4071957 -86.5030363
-64.1506687 -2.6246309 -86.2646028
-64.3553659 -7.3157991 -84.6084580
-64.3724129 -4.5853630 -85.1282030
-64.1698241 -5.5176825 -84.7605988
-63.8920441 -4.8533818 -84.7977623
-64.3417314 -7.8419531 -84.5317468
-64.2935932 -1.7541047 -87.0013386
-64.4188225 -2.1579892 -86.7574289
-64.0603229 0.1493475 -88.1308243
-64.1878322 -8.5650478 -84.3578875
-64.1755089 -8.2146637 -84.4731256
-64.0983880 -9.6425386 -83.7325528
-64.0722066 -9.3065510 -83.9352608
-63.9766008 -6.0940604 -84.6036896
-63.8946965 -4.1648895 -85.0463808
-63.9044568 -9.8047946 -83.6358964
-64.0141591 -3.7237117 -85.3286833
-63.8978854 -8.8967932 -84.2006505
-63.6729747 -6.9022817 -84.5662206
-64.0675277 -7.5076213 -84.5335126
-63.9553666 -7.8576673 -84.5145211
-63.7656897 -9.5751025 -83.7648585
-63.9962703 -1.0304803 -87.3947144
-63.8600662 -0.6585768 -87.5769258
-63.9153570 -1.3425610 -87.1278122
-63.5696501 -8.3628986 -84.5131874
-63.9574528 -2.0357310 -86.6268501
-63.6268333 -5.4691662 -84.5055282
-63.7749210 -0.2486630 -87.7855197
-63.6692196 -3.2163730 -85.4355320
-63.7951568 -2.8838287 -85.8005807
-63.5874569 -9.2199352 -84.0003267
-63.8205782 -1.6448677 -86.8492946
-63.8444424 -7.4793859 -84.5252126
-63.4817109 -3.5953175 -85.0759819
-63.8919175 -2.3887514 -86.3120332
-63.9008731 -2.6568249 -86.0883445
-63.4947866 -7.5584552 -84.6200883
-63.4175465 0.1146899 -87.8161937
-63.5000318 0.6275993 -88.1453529
-64.0171841 0.7939289 -88.4365886
-63.2537380 -6.0016471 -84.3411461
-63.4139255 -4.3052235 -84.7286209
-63.3990765 -4.9800617 -84.4964460
-63.4623617 -4.6778605 -84.6251473
-63.2866547 -8.8886209 -84.3044817
-63.4979010 -3.9674211 -84.9039182
-49.5436788 16.5388938 -77.3421675
