# 3D Systems, Inc.
# New Model
-63.5586306 -24.0106937 -78.9139569
-63.4608865 -24.8887911 -78.6517337
-63.6209548 -23.2183672 -79.1545883
-63.3018538 -19.2063935 -82.2784603
-63.5066330 -21.9937246 -79.5109272
-63.7490600 -22.6116367 -79.3546587
-63.6679456 -21.3080626 -79.9228549
-63.3044615 -14.5205157 -82.3679343
28.2930154 -35.9115079 -55.1512875
28.8401637 -35.5144367 -55.0631471
28.7240129 -36.0597447 -54.8730679
-63.3531213 -20.8143275 -80.1282749
-63.5027140 -20.6922926 -80.4636851
-63.2883683 -20.5877516 -80.8265954
-63.4901077 -20.6180643 -81.7867741
-63.5919943 -16.7369079 -82.3067576
-63.4123012 -16.3037628 -82.3711455
-63.5328963 -12.6646459 -82.1544304
-63.1361231 -18.3055326 -82.3922083
-63.5905266 -17.6319052 -82.2775215
-63.4428337 -17.1540026 -82.3519826
-63.2119402 -13.7493638 -82.3575556
-63.6545941 -19.8865682 -82.0247680
-63.4863675 -20.1171823 -82.0523873
-63.4782314 -20.3192346 -81.9699243
-63.3490533 -19.8384281 -82.1806118
-63.0540848 -17.4970068 -82.4662521
-63.1268695 -13.0958324 -82.3224932
-63.3082762 -21.5159021 -79.6335191
-63.1346852 -21.1603753 -79.7225237
-63.0242378 -12.5372605 -82.2705552
-63.2807612 -11.9248722 -82.0949227
-63.2158667 -22.7673985 -79.1977867
-63.0381629 -16.8122798 -82.4870244
-63.1958842 -20.5424596 -80.3781897
-63.0213618 -23.4625563 -78.9654255
-62.7878234 -24.2808405 -78.6869749
-62.8153756 -25.1399130 -78.4723908
-62.8781319 -21.6416065 -79.3858021
-62.8135726 -22.3511942 -79.1736320
-62.9042014 -20.7603052 -79.8147395
-62.5925884 -21.0080203 -79.4634447
-62.8699213 -20.4482302 -80.0738409
-62.7822056 -20.2430915 -80.4143846
-63.3082464 -20.8449829 -81.4354494
-62.8446862 -20.6563957 -81.2545791
-62.3999573 -20.0542063 -80.8141530
-62.6532659 -21.0641474 -81.9656625
-62.7516136 -16.0429608 -82.5543404
-62.6239702 -15.0274206 -82.5492889
-63.1287694 -20.3810446 -82.1226165
-62.6569167 -14.1056105 -82.4929252
-62.7185032 -13.4554002 -82.4360847
-62.5771135 -12.8714973 -82.3926851
-62.5993833 -19.0527700 -82.4870616
-62.5809729 -17.8125445 -82.5504065
-62.3325706 -18.3712114 -82.5574994
-62.7190322 -19.8929999 -82.3997408
-62.5729486 -12.1578900 -82.2858587
-62.4677427 -20.4523541 -79.6949193
-62.5027865 -17.1920434 -82.5933143
-62.7099574 -22.9636412 -78.9989978
-62.3206086 -19.9960284 -80.0249130
-62.4930821 -16.6084841 -82.6160088
-62.5734106 -20.6138529 -82.3367462
-65.4493719 -10.6637683 -80.8170810
-65.6080022 -7.7860001 -79.7789991
-65.4748976 -8.9356247 -80.2768245
